date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,extra_innings
2026-09-21,Putnam County,True,,Schuyler County,True,,False,False
2026-09-21,Clark County,True,,Scotland County,True,,False,False
2026-09-21,Notre Dame (Cape Girardeau),True,,Sikeston,True,,False,False
2026-09-21,Raytown South,True,,Smithville,True,,False,False
2026-09-21,Harrisburg,True,,South Callaway,True,,False,False
2026-09-21,Hazelwood West,True,,St. Charles West with St. Charles,True,,False,False
2026-09-21,Rockwood Summit,True,,St. Dominic,True,,False,False
2026-09-21,Fox,True,,St. Joseph's Academy,True,,False,False
2026-09-21,Chaffee,True,,St. Pius X (Festus),True,,False,False
2026-09-21,Metro,True,,St. Pius X (Festus),True,,False,False
2026-09-21,Lee's Summit,True,,Staley,True,,False,False
2026-09-21,Francis Howell,True,,Sullivan,True,,False,False
2026-09-21,Kearney,True,,Summit Christian Academy,True,,False,False
2026-09-21,Ft. Zumwalt West,True,,Timberland,True,,False,False
2026-09-21,Lawson,True,,Trenton,True,,False,False
2026-09-21,Eureka,True,,Troy Buchanan,True,,False,False
2026-09-21,Dixon,True,,Tuscumbia,True,,False,False
2026-09-21,Doniphan,True,,St. Clair,True,,False,False
2026-09-21,Normandy Collaborative,False,,University City,True,,False,False
2026-09-21,Pattonville,True,,Valley Park,True,,False,False
2026-09-21,Hermann with New Haven,True,,Van-Far with Community,True,,False,False
2026-09-21,Van-Far,True,,Vienna,True,,False,False
2026-09-21,Pacific,True,,Washington,True,,False,False
2026-09-21,Lindbergh,True,,Webster Groves,True,,False,False
2026-09-21,Pilot Grove,True,,Wellsville-Middletown,True,,False,False
2026-09-21,Cameron,True,,West Platte,True,,False,False
2026-09-21,Windsor (Imperial),True,,Westminster Christian Academy,True,,False,False
2026-09-21,Truman,True,,William Chrisman,True,,False,False
2026-09-21,Ruskin,True,,Winnetonka,True,,False,False
2026-09-21,Silex,True,,Wright City,True,,False,False
2026-09-22,North Harrison,True,,Albany,True,,False,False
2026-09-22,Cassville,True,,Aurora,True,,False,False
2026-09-22,Hancock,True,,Bayless,True,,False,False
2026-09-22,La Plata,True,,Bevier,True,,False,False
2026-09-22,Battle,True,,Boonville,True,,False,False
2026-09-22,Atlanta,True,,Brashear,True,,False,False
2026-09-22,Maysville,True,,Brookfield,True,,False,False
2026-09-22,Novinger,True,,Bucklin with Macon County,True,,False,False
2026-09-22,Hillcrest,True,,Carl Junction,True,,False,False
2026-09-22,Holden,True,,Carrollton,True,,False,False
2026-09-22,Farmington,True,,Central (Cape Girardeau),True,,False,False
2026-09-22,Fatima,True,,Centralia,True,,False,False
2026-09-22,Naylor,True,,Chaffee,True,,False,False
2026-09-22,Maryville,True,,Chillicothe,True,,False,False
2026-09-22,Knox County,True,,Clark County,True,,False,False
2026-09-22,University City,True,,Clayton,True,,False,False
2026-09-22,Newburg,True,,Cuba,True,,False,False
2026-09-22,Richland,True,,Dixon,True,,False,False
2026-09-22,Jamestown,True,,Eldon,True,,False,False
2026-09-22,Monroe City,True,,Elsberry,True,,False,False
2026-09-22,Francis Howell North,True,,Francis Howell Central,True,,False,False
2026-09-22,Washington,True,,Ft. Zumwalt East,True,,False,False
2026-09-22,Ft. Zumwalt South,True,,Ft. Zumwalt North,True,,False,False
2026-09-22,Troy Buchanan,True,,Ft. Zumwalt West,True,,False,False
2026-09-22,Polo,True,,Gilman City with Tri-County,True,,False,False
2026-09-22,Republic,True,,Glendale,True,,False,False
2026-09-22,Notre Dame de Sion,True,,Grandview,True,,False,False
2026-09-22,Oak Grove,True,,Harrisonville,True,,False,False
2026-09-22,Marshfield,True,,Hartville,True,,False,False
2026-09-22,Normandy Collaborative,False,,Hazelwood East,False,,False,False
2026-09-22,Southern Boone,True,,Helias Catholic,True,,False,False
2026-09-22,Notre Dame (St. Louis),True,,Herculaneum with Crystal City,True,,False,False
2026-09-22,Windsor (Imperial),True,,Herculaneum with Crystal City,True,,False,False
2026-09-22,Union,True,,Hermann with New Haven,True,,False,False
2026-09-22,Rock Bridge,True,,Hickman,True,,False,False
2026-09-22,Hannibal,True,,Highland,True,,False,False
2026-09-22,DeSoto with Kingston,True,,Hillsboro,True,,False,False
2026-09-22,Van-Far,True,,Iberia,True,,False,False
2026-09-22,Poplar Bluff,True,,Jackson,True,,False,False
2026-09-22,Stewartsville with Osborn,True,,Jefferson (Conception) with South Nodaway,True,,False,False
2026-09-22,St. Clair,True,,Kelly,True,,False,False
2026-09-22,Neosho,True,,Kickapoo,True,,False,False
2026-09-22,Worth County,True,,King City with Pattonsburg,True,,False,False
2026-09-22,Parkway North with Principia,True,,Kirkwood,True,,False,False
2026-09-22,Pattonville,True,,Ladue Horton Watkins,True,,False,False
2026-09-22,Webster Groves,True,,Lafayette (Wildwood),True,,False,False
2026-09-22,St. Pius X (Kansas City),True,,Lawson,True,,False,False
2026-09-22,Willard,True,,Lebanon,True,,False,False
2026-09-22,Raymore-Peculiar,True,,Lee's Summit,True,,False,False
2026-09-22,Lafayette County,True,,Lexington,True,,False,False
2026-09-22,Lee's Summit North,True,,Liberty,True,,False,False
2026-09-22,Francis Howell,True,,Liberty (Wentzville),True,,False,False
2026-09-22,Lee's Summit West,True,,Liberty North,True,,False,False
2026-09-22,Fox,True,,Lindbergh,True,,False,False
2026-09-22,Clopton with Elsberry,True,,Louisiana,True,,False,False
2026-09-22,Humansville,True,,Macks Creek,True,,False,False
2026-09-22,Canton,True,,Macon,True,,False,False
2026-09-22,Wright City,True,,Mark Twain,True,,False,False
2026-09-22,Incarnate Word Academy,True,,Marquette,True,,False,False
2026-09-22,Hazelwood Central,False,,McCluer North,True,,False,False
2026-09-22,Hazelwood West,True,,Mehlville,True,,False,False
2026-09-22,Grundy County with Newtown-Harris,True,,"Mercer with Cainsville, Ridgeway",True,,False,False
2026-09-22,Moberly,True,,Mexico,True,,False,False
2026-09-22,Marceline,True,,Milan,True,,False,False
2026-09-22,McDonald County,True,,Monett,True,,False,False
2026-09-22,Van-Far with Community,True,,Montgomery County,True,,False,False
2026-09-22,Summit Christian Academy,True,,Montrose with Appleton City,True,,False,False
2026-09-22,Glasgow,True,,New Franklin,True,,False,False
2026-09-22,Joplin,True,,Nixa,True,,False,False
2026-09-22,"Braymer with Southwest (Livingston County), Breckenridge",False,,Norborne with Hardin-Central,True,,False,False
2026-09-22,Clayton,True,,Normandy Collaborative,False,,False,False
2026-09-22,Princeton with Mercer,True,,North Andrew,True,,False,False
2026-09-22,California,True,,North Callaway,True,,False,False
2026-09-22,Central (St. Joseph),True,,North Kansas City,True,,False,False
2026-09-22,Timberland,True,,North Point,True,,False,False
2026-09-22,Marion County,True,,North Shelby,True,,False,False
2026-09-22,Plattsburg,True,,Northeast Nodaway,True,,False,False
2026-09-22,Park Hill South,True,,Oak Park,True,,False,False
2026-09-22,Clinton,True,,Odessa,True,,False,False
2026-09-22,St. Charles West with St. Charles,True,,Orchard Farm,True,,False,False
2026-09-22,Blair Oaks,True,,Osage,True,,False,False
2026-09-22,Webb City,True,,Ozark,True,,False,False
2026-09-22,St. James,True,,Pacific,True,,False,False
2026-09-22,Scotland County,True,,Paris,True,,False,False
2026-09-22,Platte County,True,,Park Hill,True,,False,False
2026-09-22,Dadeville with Everton,True,,Parkview,True,,False,False
2026-09-22,Eureka,True,,Parkway West,True,,False,False
2026-09-22,Vienna,True,,"Pattonsburg with Winston, North Daviess",False,,False,False
2026-09-22,North County,True,,Perryville,True,,False,False
2026-09-22,Higbee,True,,Pilot Grove,True,,False,False
2026-09-22,Warrensburg,True,,Pleasant Hill,True,,False,False
2026-09-22,Gallatin,True,,Putnam County,True,,False,False
2026-09-22,Belton,True,,Raytown,True,,False,False
2026-09-22,Knob Noster,True,,Richmond,True,,False,False
2026-09-22,Affton,True,,Ritenour,True,,False,False
2026-09-22,Schuyler County,True,,Salisbury,True,,False,False
2026-09-22,Excelsior Springs,True,,Savannah,True,,False,False
2026-09-22,Northwest (Cedar Hill),True,,Seckman,True,,False,False
2026-09-22,Nevada,True,,Seneca,True,,False,False
2026-09-22,Raytown South,True,,Sherwood,True,,False,False
2026-09-22,Neelyville,True,,Sikeston,True,,False,False
2026-09-22,Bowling Green,True,,Silex,True,,False,False
2026-09-22,Madison,True,,Slater,True,,False,False
2026-09-22,Trenton,True,,St. Elizabeth,True,,False,False
2026-09-22,Palmyra,True,,South Shelby,True,,False,False
2026-09-22,Cor Jesu Academy,True,,St. Joseph's Academy,True,,False,False
2026-09-22,Lone Jack,True,,St. Michael the Archangel,True,,False,False
2026-09-22,Metro,True,,St. Pius X (Festus),True,,False,False
2026-09-22,Lincoln College Prep,True,,St. Teresa's Academy,True,,False,False
2026-09-22,McCluer,False,,STEAM Academy,True,,False,False
2026-09-22,Northeast (Cairo),True,,Worth County,True,,False,False
2026-09-22,Owensville,True,,Sullivan,True,,False,False
2026-09-22,St. Dominic,True,,Ursuline Academy,True,,False,False
2026-09-22,East Carter,True,,Van Buren,False,,False,False
2026-09-22,Holt,True,,Warrenton,True,,False,False
2026-09-22,Carthage,True,,Waynesville,True,,False,False
2026-09-22,Central (Springfield),False,,Weaubleau,True,,False,False
2026-09-22,Bolivar,True,,West Plains,True,,False,False
2026-09-22,Webster Groves,True,,Westminster Christian Academy,True,,False,False
2026-09-22,Hermitage,True,,Wheatland,True,,False,False
2026-09-22,St. Joseph's Academy,True,,Windsor (Imperial),True,,False,False
2026-09-23,Helias Catholic,True,,Battle,True,,False,False
2026-09-23,Hazelwood East,False,,Bayless,True,,False,False
2026-09-23,Benton,True,,Bishop LeBlond,True,,False,False
2026-09-23,Blue Springs,True,,Blue Springs South,True,,False,False
2026-09-23,Parkview,True,,Bolivar,True,,False,False
2026-09-23,Higbee,True,,"Brunswick with Keytesville, Northwestern (Mendon)",True,,False,False
2026-09-23,Kickapoo,True,,Camdenton,True,,False,False
2026-09-23,Bowling Green,True,,Capital City,True,,False,False
2026-09-23,McCluer North,True,,Clayton,True,,False,False
2026-09-23,Laquey,True,,Crocker,True,,False,False
2026-09-23,Notre Dame (Cape Girardeau),True,,Festus,True,,False,False
2026-09-23,Troy Buchanan,True,,Francis Howell North,True,,False,False
2026-09-23,William Chrisman,True,,Grain Valley,True,,False,False
2026-09-23,New Bloomfield,True,,Harrisburg,True,,False,False
2026-09-23,Lutheran St. Charles with Veritas Christian Academy,True,,Hazelwood West,True,,False,False
2026-09-23,Saxony Lutheran with St. Vincent,True,,Herculaneum with Crystal City,True,,False,False
2026-09-23,Hickman,True,,Holt,True,,False,False
2026-09-23,Ladue Horton Watkins,True,,Incarnate Word Academy,True,,False,False
2026-09-23,Southern Boone,True,,Kirksville,True,,False,False
2026-09-23,Ursuline Academy,True,,Kirkwood,True,,False,False
2026-09-23,Logan-Rogersville,True,,Lebanon,True,,False,False
2026-09-23,Jefferson (Festus),True,,Lutheran South,True,,False,False
2026-09-23,Lindbergh,True,,Marquette,True,,False,False
2026-09-23,East Buchanan,True,,Maryville,True,,False,False
2026-09-23,Mehlville,True,,Metro,True,,False,False
2026-09-23,Branson,True,,Monett,True,,False,False
2026-09-23,Hillsboro,True,,North County,True,,False,False
2026-09-23,King City with Pattonsburg,True,,North Platte,True,,False,False
2026-09-23,Northwest (Cedar Hill),True,,Pacific,True,,False,False
2026-09-23,Oakville,True,,Parkway West,True,,False,False
2026-09-23,Benton,True,,Pleasant Hill,True,,False,False
2026-09-23,Jefferson City,True,,Rock Bridge,True,,False,False
2026-09-23,Lafayette (Wildwood),True,,Rockwood Summit,True,,False,False
2026-09-23,Father Tolton with Calvary Lutheran,True,,Smith-Cotton,True,,False,False
2026-09-23,Savannah,True,,Smithville,True,,False,False
2026-09-23,Tuscumbia,True,,South Callaway,True,,False,False
2026-09-23,St. Joseph's Academy,True,,St. Clair,True,,False,False
2026-09-23,Belton,True,,St. Teresa's Academy,True,,False,False
2026-09-23,Fort Osage,True,,Truman,True,,False,False
2026-09-23,Parkway North with Principia,True,,Valley Park,True,,False,False
2026-09-23,Fulton,True,,Warrenton,True,,False,False
2026-09-23,Parkway Central,True,,Webster Groves,True,,False,False
2026-09-23,St. Pius X (Kansas City),True,,West Platte,True,,False,False
2026-09-23,Grandview,True,,Winnetonka,True,,False,False
2026-09-24,Pattonville,True,,Affton,True,,False,False
2026-09-24,STEAM Academy,True,,Bayless,True,,False,False
2026-09-24,Ruskin,True,,Belton,True,,False,False
2026-09-24,Chillicothe,True,,Benton,True,,False,False
2026-09-24,Savannah,True,,Bishop LeBlond,True,,False,False
2026-09-24,Fatima,True,,Blair Oaks,True,,False,False
2026-09-24,Grain Valley,True,,Blue Springs,True,,False,False
2026-09-24,Carl Junction,True,,Bolivar,True,,False,False
2026-09-24,West Plains,True,,Branson,True,,False,False
2026-09-24,Marion County,True,,Bucklin with Macon County,True,,False,False
2026-09-24,Hannibal,True,,Canton,True,,False,False
2026-09-24,Smith-Cotton,True,,Capital City,True,,False,False
2026-09-24,Lafayette County,True,,Carrollton,True,,False,False
2026-09-24,Neosho,True,,Carthage,True,,False,False
2026-09-24,Jefferson (Festus),True,,Central (Cape Girardeau),True,,False,False
2026-09-24,Park Hill,True,,Central (St. Joseph),True,,False,False
2026-09-24,Highland,True,,Clark County,True,,False,False
2026-09-24,Hermitage,True,,Climax Springs,True,,False,False
2026-09-24,Madison,True,,Community,True,,False,False
2026-09-24,Windsor (Imperial),True,,DeSoto with Kingston,True,,False,False
2026-09-24,Neelyville,True,,Doniphan,True,,False,False
2026-09-24,West Platte,True,,East Buchanan,True,,False,False
2026-09-24,Louisiana,True,,Elsberry,True,,False,False
2026-09-24,Raytown,True,,Fort Osage,True,,False,False
2026-09-24,Ft. Zumwalt South,True,,Ft. Zumwalt East,True,,False,False
2026-09-24,North Point,True,,Ft. Zumwalt North,True,,False,False
2026-09-24,Liberty (Wentzville),True,,Ft. Zumwalt West,True,,False,False
2026-09-24,Maysville,True,,Gallatin,True,,False,False
2026-09-24,"Mercer with Cainsville, Ridgeway",True,,Gilman City with Tri-County,True,,False,False
2026-09-24,Norborne with Hardin-Central,True,,Glasgow,True,,False,False
2026-09-24,La Plata,True,,Green City,True,,False,False
2026-09-24,Cuba,True,,Hancock,True,,False,False
2026-09-24,South Shelby,True,,Harrisburg,True,,False,False
2026-09-24,Clinton,True,,Harrisonville,True,,False,False
2026-09-24,McCluer,False,,Hazelwood Central,False,,False,False
2026-09-24,McCluer North,True,,Hazelwood East,False,,False,False
2026-09-24,Kirkwood,True,,Hazelwood West,True,,False,False
2026-09-24,Marshfield,True,,Hillcrest,True,,False,False
2026-09-24,Dixon,True,,Iberia,True,,False,False
2026-09-24,Notre Dame (Cape Girardeau),True,,Jackson,True,,False,False
2026-09-24,Albany,True,,Jefferson (Conception) with South Nodaway,True,,False,False
2026-09-24,Camdenton,True,,Jefferson City,True,,False,False
2026-09-24,St. Pius X (Festus),True,,Kelly,True,,False,False
2026-09-24,Holden,True,,Knob Noster,True,,False,False
2026-09-24,Westran,True,,Knox County,True,,False,False
2026-09-24,North Platte,True,,Lathrop,True,,False,False
2026-09-24,Waynesville,True,,Lebanon,True,,False,False
2026-09-24,Blue Springs South,True,,Lee's Summit,True,,False,False
2026-09-24,Raymore-Peculiar,True,,Lee's Summit West,True,,False,False
2026-09-24,Oak Park,True,,Liberty,True,,False,False
2026-09-24,Palmyra,True,,Macon,True,,False,False
2026-09-24,Brookfield,True,,Marceline,True,,False,False
2026-09-24,Excelsior Springs,True,,Maryville,True,,False,False
2026-09-24,Cassville,True,,McDonald County,True,,False,False
2026-09-24,Clayton,True,,Mehlville,True,,False,False
2026-09-24,Lutheran St. Charles with Veritas Christian Academy,True,,Mexico,True,,False,False
2026-09-24,Plattsburg,True,,Mid-Buchanan,True,,False,False
2026-09-24,Kirksville,True,,Moberly,True,,False,False
2026-09-24,Sherwood,True,,Montrose with Appleton City,True,,False,False
2026-09-24,Aurora,True,,Nevada,True,,False,False
2026-09-24,Crocker,True,,Newburg,True,,False,False
2026-09-24,Glendale,True,,Nixa,True,,False,False
2026-09-24,Montgomery County,True,,North Callaway,True,,False,False
2026-09-24,Fredericktown,True,,North County,True,,False,False
2026-09-24,Vienna,True,,Northeast Nodaway,True,,False,False
2026-09-24,Jamestown,True,,Osage,True,,False,False
2026-09-24,Kickapoo,True,,Ozark,True,,False,False
2026-09-24,North Kansas City,True,,Park Hill South,True,,False,False
2026-09-24,Ritenour,True,,Parkway North with Principia,True,,False,False
2026-09-24,St. Joseph's Academy,True,,Parkway West,True,,False,False
2026-09-24,Polo,True,,"Pattonsburg with Winston, North Daviess",False,,False,False
